"","pID","condition","trial","interaction","attempt","elapsedTime","selectedVideos","videos"
"428",59,6,1,"overlays",1,13070,"scatterplot-29;","scatterplot-68;scatterplot-95;scatterplot-29;scatterplot-67;scatterplot-81;scatterplot-79;scatterplot-92;scatterplot-23;scatterplot-1;"
"429",59,6,1,"overlays",2,31545,"scatterplot-67;","scatterplot-68;scatterplot-95;scatterplot-29;scatterplot-67;scatterplot-81;scatterplot-79;scatterplot-92;scatterplot-23;scatterplot-1;"
"430",59,6,1,"shadowMarkers",1,50443,"scatterplot-90;","scatterplot-85;scatterplot-90;scatterplot-28;scatterplot-12;scatterplot-66;scatterplot-81;scatterplot-89;scatterplot-4;scatterplot-82;"
"431",59,6,1,"smallMultiples",1,16074,"scatterplot-33;","scatterplot-33;scatterplot-1;scatterplot-4;scatterplot-32;scatterplot-26;scatterplot-70;scatterplot-28;scatterplot-68;scatterplot-90;"
"432",59,6,1,"smallMultiples",2,30161,"scatterplot-28;","scatterplot-33;scatterplot-1;scatterplot-4;scatterplot-32;scatterplot-26;scatterplot-70;scatterplot-28;scatterplot-68;scatterplot-90;"
"433",59,6,1,"smallMultiples",3,47181,"scatterplot-90;","scatterplot-33;scatterplot-1;scatterplot-4;scatterplot-32;scatterplot-26;scatterplot-70;scatterplot-28;scatterplot-68;scatterplot-90;"
"434",59,6,1,"smallMultiples",4,60718,"scatterplot-70;","scatterplot-33;scatterplot-1;scatterplot-4;scatterplot-32;scatterplot-26;scatterplot-70;scatterplot-28;scatterplot-68;scatterplot-90;"
"435",59,6,2,"overlays",1,24953,"scatterplot-56;","scatterplot-87;scatterplot-19;scatterplot-6;scatterplot-29;scatterplot-56;scatterplot-92;scatterplot-65;scatterplot-99;scatterplot-25;"
"436",59,6,2,"overlays",2,42518,"scatterplot-99;","scatterplot-87;scatterplot-19;scatterplot-6;scatterplot-29;scatterplot-56;scatterplot-92;scatterplot-65;scatterplot-99;scatterplot-25;"
"437",59,6,2,"shadowMarkers",1,27940,"scatterplot-38;","scatterplot-38;scatterplot-41;scatterplot-28;scatterplot-24;scatterplot-56;scatterplot-95;scatterplot-98;scatterplot-39;scatterplot-12;"
"438",59,6,2,"shadowMarkers",2,52434,"scatterplot-98;","scatterplot-38;scatterplot-41;scatterplot-28;scatterplot-24;scatterplot-56;scatterplot-95;scatterplot-98;scatterplot-39;scatterplot-12;"
"439",59,6,2,"smallMultiples",1,17952,"scatterplot-12;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"440",59,6,2,"smallMultiples",2,30446,"scatterplot-4;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"441",59,6,2,"smallMultiples",3,41496,"scatterplot-1;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"442",59,6,2,"smallMultiples",4,49500,"scatterplot-75;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"443",59,6,2,"smallMultiples",5,62404,"scatterplot-17;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"444",59,6,2,"smallMultiples",6,73997,"scatterplot-20;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"445",59,6,2,"smallMultiples",7,88958,"scatterplot-25;","scatterplot-12;scatterplot-1;scatterplot-61;scatterplot-25;scatterplot-20;scatterplot-75;scatterplot-4;scatterplot-17;scatterplot-0;"
"446",60,4,1,"overlays",1,24202,"scatterplot-16;","scatterplot-20;scatterplot-87;scatterplot-77;scatterplot-68;scatterplot-16;scatterplot-6;scatterplot-92;scatterplot-72;scatterplot-60;"
"447",60,4,1,"shadowMarkers",1,27856,"scatterplot-98;","scatterplot-10;scatterplot-6;scatterplot-44;scatterplot-98;scatterplot-41;scatterplot-69;scatterplot-57;scatterplot-56;scatterplot-89;"
"448",60,4,1,"smallMultiples",1,10287,"scatterplot-17;","scatterplot-78;scatterplot-1;scatterplot-12;scatterplot-24;scatterplot-88;scatterplot-15;scatterplot-20;scatterplot-17;scatterplot-39;"
"449",60,4,1,"smallMultiples",2,22284,"scatterplot-24;","scatterplot-78;scatterplot-1;scatterplot-12;scatterplot-24;scatterplot-88;scatterplot-15;scatterplot-20;scatterplot-17;scatterplot-39;"
"450",60,4,1,"smallMultiples",3,31635,"scatterplot-20;","scatterplot-78;scatterplot-1;scatterplot-12;scatterplot-24;scatterplot-88;scatterplot-15;scatterplot-20;scatterplot-17;scatterplot-39;"
"451",60,4,1,"smallMultiples",4,36720,"scatterplot-12;","scatterplot-78;scatterplot-1;scatterplot-12;scatterplot-24;scatterplot-88;scatterplot-15;scatterplot-20;scatterplot-17;scatterplot-39;"
"452",60,4,1,"smallMultiples",5,41321,"scatterplot-15;","scatterplot-78;scatterplot-1;scatterplot-12;scatterplot-24;scatterplot-88;scatterplot-15;scatterplot-20;scatterplot-17;scatterplot-39;"
"453",60,4,2,"overlays",1,20227,"scatterplot-90;","scatterplot-33;scatterplot-30;scatterplot-90;scatterplot-48;scatterplot-20;scatterplot-60;scatterplot-31;scatterplot-81;scatterplot-23;"
"454",60,4,2,"overlays",2,37006,"scatterplot-31;","scatterplot-33;scatterplot-30;scatterplot-90;scatterplot-48;scatterplot-20;scatterplot-60;scatterplot-31;scatterplot-81;scatterplot-23;"
"455",60,4,2,"shadowMarkers",1,16286,"scatterplot-51;","scatterplot-68;scatterplot-6;scatterplot-40;scatterplot-47;scatterplot-24;scatterplot-82;scatterplot-12;scatterplot-51;scatterplot-25;"
"456",60,4,2,"smallMultiples",1,9920,"scatterplot-70;","scatterplot-44;scatterplot-94;scatterplot-61;scatterplot-38;scatterplot-89;scatterplot-88;scatterplot-83;scatterplot-58;scatterplot-70;"
"457",61,6,1,"overlays",1,26957,"scatterplot-24;","scatterplot-12;scatterplot-72;scatterplot-33;scatterplot-5;scatterplot-30;scatterplot-85;scatterplot-81;scatterplot-58;scatterplot-24;"
"458",61,6,1,"overlays",2,30788,"scatterplot-81;","scatterplot-12;scatterplot-72;scatterplot-33;scatterplot-5;scatterplot-30;scatterplot-85;scatterplot-81;scatterplot-58;scatterplot-24;"
"459",61,6,1,"overlays",3,35090,"scatterplot-30;","scatterplot-12;scatterplot-72;scatterplot-33;scatterplot-5;scatterplot-30;scatterplot-85;scatterplot-81;scatterplot-58;scatterplot-24;"
"460",61,6,1,"overlays",4,42791,"scatterplot-12;","scatterplot-12;scatterplot-72;scatterplot-33;scatterplot-5;scatterplot-30;scatterplot-85;scatterplot-81;scatterplot-58;scatterplot-24;"
"461",61,6,1,"overlays",5,47512,"scatterplot-5;","scatterplot-12;scatterplot-72;scatterplot-33;scatterplot-5;scatterplot-30;scatterplot-85;scatterplot-81;scatterplot-58;scatterplot-24;"
"462",61,6,1,"shadowMarkers",1,29274,"scatterplot-16;","scatterplot-12;scatterplot-38;scatterplot-1;scatterplot-81;scatterplot-16;scatterplot-6;scatterplot-89;scatterplot-25;scatterplot-65;"
"463",61,6,1,"smallMultiples",1,11734,"scatterplot-5;","scatterplot-27;scatterplot-69;scatterplot-24;scatterplot-40;scatterplot-17;scatterplot-5;scatterplot-87;scatterplot-60;scatterplot-41;"
"464",61,6,2,"overlays",1,7590,"scatterplot-25;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"465",61,6,2,"overlays",2,11925,"scatterplot-20;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"466",61,6,2,"overlays",3,15400,"scatterplot-10;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"467",61,6,2,"overlays",4,21046,"scatterplot-38;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"468",61,6,2,"overlays",5,25254,"scatterplot-69;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"469",61,6,2,"overlays",6,28566,"scatterplot-20;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"470",61,6,2,"overlays",7,31699,"scatterplot-78;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"471",61,6,2,"overlays",8,34882,"scatterplot-0;","scatterplot-69;scatterplot-20;scatterplot-25;scatterplot-68;scatterplot-78;scatterplot-75;scatterplot-38;scatterplot-0;scatterplot-10;"
"472",61,6,2,"shadowMarkers",1,21023,"scatterplot-48;","scatterplot-78;scatterplot-87;scatterplot-83;scatterplot-23;scatterplot-95;scatterplot-48;scatterplot-34;scatterplot-40;scatterplot-79;"
"473",61,6,2,"shadowMarkers",2,35988,"scatterplot-40;","scatterplot-78;scatterplot-87;scatterplot-83;scatterplot-23;scatterplot-95;scatterplot-48;scatterplot-34;scatterplot-40;scatterplot-79;"
"474",61,6,2,"shadowMarkers",3,55981,"scatterplot-34;","scatterplot-78;scatterplot-87;scatterplot-83;scatterplot-23;scatterplot-95;scatterplot-48;scatterplot-34;scatterplot-40;scatterplot-79;"
"475",61,6,2,"smallMultiples",1,15400,"scatterplot-47;","scatterplot-47;scatterplot-75;scatterplot-78;scatterplot-87;scatterplot-95;scatterplot-40;scatterplot-81;scatterplot-68;scatterplot-36;"
"476",61,6,2,"smallMultiples",2,19822,"scatterplot-36;","scatterplot-47;scatterplot-75;scatterplot-78;scatterplot-87;scatterplot-95;scatterplot-40;scatterplot-81;scatterplot-68;scatterplot-36;"
"477",63,1,1,"overlays",1,34650,"scatterplot-2;","scatterplot-65;scatterplot-72;scatterplot-61;scatterplot-2;scatterplot-24;scatterplot-38;scatterplot-33;scatterplot-42;scatterplot-81;"
"478",63,1,1,"shadowMarkers",1,58123,"scatterplot-91;","scatterplot-20;scatterplot-12;scatterplot-41;scatterplot-69;scatterplot-19;scatterplot-91;scatterplot-95;scatterplot-57;scatterplot-61;"
"479",63,1,1,"smallMultiples",1,8075,"scatterplot-35;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"480",63,1,1,"smallMultiples",2,13826,"scatterplot-79;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"481",63,1,1,"smallMultiples",3,53062,"scatterplot-33;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"482",63,1,1,"smallMultiples",4,61618,"scatterplot-64;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"483",63,1,1,"smallMultiples",5,67606,"scatterplot-78;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"484",63,1,1,"smallMultiples",6,71139,"scatterplot-92;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"485",63,1,1,"smallMultiples",7,74837,"scatterplot-69;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"486",63,1,1,"smallMultiples",8,79174,"scatterplot-29;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"487",63,1,1,"smallMultiples",9,82907,"scatterplot-79;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"488",63,1,1,"smallMultiples",10,86822,"scatterplot-0;","scatterplot-92;scatterplot-69;scatterplot-35;scatterplot-33;scatterplot-0;scatterplot-29;scatterplot-78;scatterplot-79;scatterplot-64;"
"489",63,1,2,"overlays",1,27065,"scatterplot-21;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"490",63,1,2,"overlays",2,36439,"scatterplot-47;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"491",63,1,2,"overlays",3,43449,"scatterplot-42;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"492",63,1,2,"overlays",4,51474,"scatterplot-92;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"493",63,1,2,"overlays",5,60463,"scatterplot-90;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"494",63,1,2,"overlays",6,66625,"scatterplot-20;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"495",63,1,2,"overlays",7,70388,"scatterplot-33;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"496",63,1,2,"overlays",8,74670,"scatterplot-47;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"497",63,1,2,"overlays",9,79123,"scatterplot-42;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"498",63,1,2,"overlays",10,82867,"scatterplot-90;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"499",63,1,2,"overlays",11,88359,"scatterplot-21;","scatterplot-92;scatterplot-21;scatterplot-20;scatterplot-87;scatterplot-42;scatterplot-33;scatterplot-90;scatterplot-49;scatterplot-47;"
"500",63,1,2,"shadowMarkers",1,28559,"scatterplot-93;","scatterplot-29;scatterplot-4;scatterplot-19;scatterplot-25;scatterplot-39;scatterplot-17;scatterplot-27;scatterplot-35;scatterplot-93;"
"501",63,1,2,"smallMultiples",1,9246,"scatterplot-21;","scatterplot-79;scatterplot-56;scatterplot-21;scatterplot-25;scatterplot-81;scatterplot-30;scatterplot-2;scatterplot-69;scatterplot-89;"
"502",63,1,2,"smallMultiples",2,13510,"scatterplot-30;","scatterplot-79;scatterplot-56;scatterplot-21;scatterplot-25;scatterplot-81;scatterplot-30;scatterplot-2;scatterplot-69;scatterplot-89;"
"503",63,1,2,"smallMultiples",3,18168,"scatterplot-2;","scatterplot-79;scatterplot-56;scatterplot-21;scatterplot-25;scatterplot-81;scatterplot-30;scatterplot-2;scatterplot-69;scatterplot-89;"
"504",64,2,1,"shadowMarkers",1,17236,"scatterplot-19;","scatterplot-65;scatterplot-33;scatterplot-75;scatterplot-3;scatterplot-27;scatterplot-56;scatterplot-38;scatterplot-17;scatterplot-19;"
"505",64,2,1,"shadowMarkers",2,55288,"scatterplot-3;","scatterplot-65;scatterplot-33;scatterplot-75;scatterplot-3;scatterplot-27;scatterplot-56;scatterplot-38;scatterplot-17;scatterplot-19;"
"506",64,2,1,"smallMultiples",1,26009,"scatterplot-47;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"507",64,2,1,"smallMultiples",2,31588,"scatterplot-60;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"508",64,2,1,"smallMultiples",3,42039,"scatterplot-25;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"509",64,2,1,"smallMultiples",4,56547,"scatterplot-81;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"510",64,2,1,"smallMultiples",5,61473,"scatterplot-38;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"511",64,2,1,"smallMultiples",6,74082,"scatterplot-95;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"512",64,2,1,"smallMultiples",7,81167,"scatterplot-82;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"513",64,2,1,"smallMultiples",8,86959,"scatterplot-17;","scatterplot-95;scatterplot-81;scatterplot-38;scatterplot-25;scatterplot-7;scatterplot-17;scatterplot-47;scatterplot-82;scatterplot-60;"
"514",64,2,2,"overlays",1,64595,"scatterplot-60;","scatterplot-79;scatterplot-85;scatterplot-87;scatterplot-60;scatterplot-69;scatterplot-61;scatterplot-20;scatterplot-64;scatterplot-76;"
"515",64,2,2,"overlays",2,69019,"scatterplot-76;","scatterplot-79;scatterplot-85;scatterplot-87;scatterplot-60;scatterplot-69;scatterplot-61;scatterplot-20;scatterplot-64;scatterplot-76;"
"516",64,2,2,"shadowMarkers",1,46480,"scatterplot-29;","scatterplot-79;scatterplot-29;scatterplot-77;scatterplot-83;scatterplot-30;scatterplot-85;scatterplot-23;scatterplot-76;scatterplot-27;"
"517",64,2,2,"shadowMarkers",2,51995,"scatterplot-76;","scatterplot-79;scatterplot-29;scatterplot-77;scatterplot-83;scatterplot-30;scatterplot-85;scatterplot-23;scatterplot-76;scatterplot-27;"
"518",64,2,2,"smallMultiples",1,14019,"scatterplot-91;","scatterplot-82;scatterplot-1;scatterplot-4;scatterplot-12;scatterplot-61;scatterplot-28;scatterplot-91;scatterplot-75;scatterplot-58;"
"519",70,3,1,"overlays",1,46955,"scatterplot-73;","scatterplot-69;scatterplot-27;scatterplot-6;scatterplot-83;scatterplot-73;scatterplot-21;scatterplot-28;scatterplot-92;scatterplot-33;"
"520",70,3,1,"shadowMarkers",1,5390,"scatterplot-54;","scatterplot-24;scatterplot-4;scatterplot-10;scatterplot-58;scatterplot-38;scatterplot-31;scatterplot-87;scatterplot-54;scatterplot-57;"
"521",70,3,1,"shadowMarkers",2,26913,"scatterplot-31;","scatterplot-24;scatterplot-4;scatterplot-10;scatterplot-58;scatterplot-38;scatterplot-31;scatterplot-87;scatterplot-54;scatterplot-57;"
"522",70,3,1,"smallMultiples",1,4039,"scatterplot-60;","scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;"
"523",70,3,1,"smallMultiples",2,7235,"scatterplot-68;","scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;"
"524",70,3,1,"smallMultiples",3,11602,"scatterplot-29;","scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;"
"525",70,3,1,"smallMultiples",4,17160,"scatterplot-83;","scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;"
"526",70,3,1,"smallMultiples",5,21671,"scatterplot-84;","scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;"
"527",70,3,2,"overlays",1,46649,"scatterplot-64;","scatterplot-64;scatterplot-30;scatterplot-17;scatterplot-89;scatterplot-77;scatterplot-40;scatterplot-67;scatterplot-92;scatterplot-26;"
"528",70,3,2,"overlays",2,84912,"scatterplot-40;","scatterplot-64;scatterplot-30;scatterplot-17;scatterplot-89;scatterplot-77;scatterplot-40;scatterplot-67;scatterplot-92;scatterplot-26;"
"529",70,3,2,"shadowMarkers",1,30362,"scatterplot-8;","scatterplot-69;scatterplot-41;scatterplot-48;scatterplot-90;scatterplot-38;scatterplot-24;scatterplot-25;scatterplot-65;scatterplot-8;"
"530",70,3,2,"smallMultiples",1,4132,"scatterplot-61;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"531",70,3,2,"smallMultiples",2,8563,"scatterplot-35;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"532",70,3,2,"smallMultiples",3,12256,"scatterplot-42;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"533",70,3,2,"smallMultiples",4,17519,"scatterplot-81;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"534",70,3,2,"smallMultiples",5,22711,"scatterplot-69;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"535",70,3,2,"smallMultiples",6,26340,"scatterplot-38;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"536",70,3,2,"smallMultiples",7,30765,"scatterplot-85;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"537",70,3,2,"smallMultiples",8,34654,"scatterplot-97;","scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;"
"538",71,5,1,"overlays",1,23811,"scatterplot-98;","scatterplot-90;scatterplot-27;scatterplot-33;scatterplot-23;scatterplot-44;scatterplot-98;scatterplot-95;scatterplot-64;scatterplot-38;"
"539",71,5,1,"shadowMarkers",1,20757,"scatterplot-53;","scatterplot-27;scatterplot-69;scatterplot-28;scatterplot-85;scatterplot-53;scatterplot-77;scatterplot-95;scatterplot-24;scatterplot-38;"
"540",71,5,1,"smallMultiples",1,13509,"scatterplot-92;","scatterplot-81;scatterplot-41;scatterplot-32;scatterplot-67;scatterplot-12;scatterplot-92;scatterplot-4;scatterplot-39;scatterplot-64;"
"541",71,5,1,"smallMultiples",2,16235,"scatterplot-32;","scatterplot-81;scatterplot-41;scatterplot-32;scatterplot-67;scatterplot-12;scatterplot-92;scatterplot-4;scatterplot-39;scatterplot-64;"
"542",71,5,1,"smallMultiples",3,18380,"scatterplot-64;","scatterplot-81;scatterplot-41;scatterplot-32;scatterplot-67;scatterplot-12;scatterplot-92;scatterplot-4;scatterplot-39;scatterplot-64;"
"543",71,5,1,"smallMultiples",4,20904,"scatterplot-39;","scatterplot-81;scatterplot-41;scatterplot-32;scatterplot-67;scatterplot-12;scatterplot-92;scatterplot-4;scatterplot-39;scatterplot-64;"
"544",71,5,1,"smallMultiples",5,25664,"scatterplot-4;","scatterplot-81;scatterplot-41;scatterplot-32;scatterplot-67;scatterplot-12;scatterplot-92;scatterplot-4;scatterplot-39;scatterplot-64;"
"545",71,5,1,"smallMultiples",6,28039,"scatterplot-67;","scatterplot-81;scatterplot-41;scatterplot-32;scatterplot-67;scatterplot-12;scatterplot-92;scatterplot-4;scatterplot-39;scatterplot-64;"
"546",71,5,2,"overlays",1,25648,"scatterplot-99;","scatterplot-77;scatterplot-61;scatterplot-33;scatterplot-4;scatterplot-56;scatterplot-27;scatterplot-69;scatterplot-12;scatterplot-99;"
"547",71,5,2,"shadowMarkers",1,17129,"scatterplot-88;","scatterplot-56;scatterplot-20;scatterplot-88;scatterplot-1;scatterplot-10;scatterplot-85;scatterplot-67;scatterplot-77;scatterplot-69;"
"548",71,5,2,"shadowMarkers",2,21030,"scatterplot-67;","scatterplot-56;scatterplot-20;scatterplot-88;scatterplot-1;scatterplot-10;scatterplot-85;scatterplot-67;scatterplot-77;scatterplot-69;"
"549",71,5,2,"smallMultiples",1,15888,"scatterplot-95;","scatterplot-75;scatterplot-58;scatterplot-87;scatterplot-38;scatterplot-94;scatterplot-95;scatterplot-12;scatterplot-70;scatterplot-1;"
"550",71,5,2,"smallMultiples",2,18157,"scatterplot-1;","scatterplot-75;scatterplot-58;scatterplot-87;scatterplot-38;scatterplot-94;scatterplot-95;scatterplot-12;scatterplot-70;scatterplot-1;"
"551",71,5,2,"smallMultiples",3,20467,"scatterplot-70;","scatterplot-75;scatterplot-58;scatterplot-87;scatterplot-38;scatterplot-94;scatterplot-95;scatterplot-12;scatterplot-70;scatterplot-1;"
"552",72,2,1,"overlays",1,5302,"scatterplot-95;","scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;"
"553",72,2,1,"overlays",2,8151,"scatterplot-25;","scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;"
"554",72,2,1,"overlays",3,10451,"scatterplot-87;","scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;"
"555",72,2,1,"overlays",4,13238,"scatterplot-69;","scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;"
"556",72,2,1,"overlays",5,15169,"scatterplot-90;","scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;"
"557",72,2,1,"overlays",6,16711,"scatterplot-16;","scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;"
"558",72,2,1,"smallMultiples",1,13177,"scatterplot-27;","scatterplot-10;scatterplot-90;scatterplot-65;scatterplot-38;scatterplot-49;scatterplot-82;scatterplot-60;scatterplot-33;scatterplot-27;"
"559",72,2,1,"smallMultiples",2,19513,"scatterplot-90;","scatterplot-10;scatterplot-90;scatterplot-65;scatterplot-38;scatterplot-49;scatterplot-82;scatterplot-60;scatterplot-33;scatterplot-27;"
