pID,condition,interaction,trial,attempt,selectedVideos,videos,correctVideos,difference1
52,3,smallMultiples,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
52,3,smallMultiples,0,2,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
52,3,smallMultiples,1,1,scatterplot-85;,"['scatterplot-79', 'scatterplot-90', 'scatterplot-85', 'scatterplot-45', 'scatterplot-33', 'scatterplot-4', 'scatterplot-78', 'scatterplot-56', 'scatterplot-68']",scatterplot-45,17.69899000000001
52,3,smallMultiples,1,2,scatterplot-90;,"['scatterplot-79', 'scatterplot-90', 'scatterplot-85', 'scatterplot-45', 'scatterplot-33', 'scatterplot-4', 'scatterplot-78', 'scatterplot-56', 'scatterplot-68']",scatterplot-45,8.264820000000014
52,3,smallMultiples,1,3,scatterplot-79;,"['scatterplot-79', 'scatterplot-90', 'scatterplot-85', 'scatterplot-45', 'scatterplot-33', 'scatterplot-4', 'scatterplot-78', 'scatterplot-56', 'scatterplot-68']",scatterplot-45,24.247389999999996
52,3,smallMultiples,1,4,scatterplot-45;,"['scatterplot-79', 'scatterplot-90', 'scatterplot-85', 'scatterplot-45', 'scatterplot-33', 'scatterplot-4', 'scatterplot-78', 'scatterplot-56', 'scatterplot-68']",scatterplot-45,0
52,3,smallMultiples,2,1,scatterplot-20;,"['scatterplot-35', 'scatterplot-79', 'scatterplot-20', 'scatterplot-78', 'scatterplot-17', 'scatterplot-64', 'scatterplot-10', 'scatterplot-22', 'scatterplot-61']",scatterplot-22,12.398870000000016
52,3,smallMultiples,2,2,scatterplot-17;,"['scatterplot-35', 'scatterplot-79', 'scatterplot-20', 'scatterplot-78', 'scatterplot-17', 'scatterplot-64', 'scatterplot-10', 'scatterplot-22', 'scatterplot-61']",scatterplot-22,5.400959999999998
52,3,smallMultiples,2,3,scatterplot-17;,"['scatterplot-35', 'scatterplot-79', 'scatterplot-20', 'scatterplot-78', 'scatterplot-17', 'scatterplot-64', 'scatterplot-10', 'scatterplot-22', 'scatterplot-61']",scatterplot-22,5.400959999999998
52,3,smallMultiples,2,4,scatterplot-79;,"['scatterplot-35', 'scatterplot-79', 'scatterplot-20', 'scatterplot-78', 'scatterplot-17', 'scatterplot-64', 'scatterplot-10', 'scatterplot-22', 'scatterplot-61']",scatterplot-22,19.59868
52,3,smallMultiples,2,5,scatterplot-78;,"['scatterplot-35', 'scatterplot-79', 'scatterplot-20', 'scatterplot-78', 'scatterplot-17', 'scatterplot-64', 'scatterplot-10', 'scatterplot-22', 'scatterplot-61']",scatterplot-22,6.226400000000012
52,3,smallMultiples,2,6,scatterplot-22;,"['scatterplot-35', 'scatterplot-79', 'scatterplot-20', 'scatterplot-78', 'scatterplot-17', 'scatterplot-64', 'scatterplot-10', 'scatterplot-22', 'scatterplot-61']",scatterplot-22,0
54,6,overlays,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
54,6,overlays,1,1,scatterplot-99;,"['scatterplot-82', 'scatterplot-58', 'scatterplot-60', 'scatterplot-99', 'scatterplot-35', 'scatterplot-79', 'scatterplot-39', 'scatterplot-87', 'scatterplot-90']",scatterplot-99,0
54,6,overlays,2,1,scatterplot-59;,"['scatterplot-65', 'scatterplot-27', 'scatterplot-87', 'scatterplot-6', 'scatterplot-88', 'scatterplot-41', 'scatterplot-30', 'scatterplot-59', 'scatterplot-47']",scatterplot-59,0
54,6,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
54,6,shadowMarkers,1,1,scatterplot-49;,"['scatterplot-10', 'scatterplot-95', 'scatterplot-61', 'scatterplot-17', 'scatterplot-49', 'scatterplot-26', 'scatterplot-64', 'scatterplot-39', 'scatterplot-48']",scatterplot-49,0
54,6,shadowMarkers,2,1,scatterplot-57;,"['scatterplot-25', 'scatterplot-61', 'scatterplot-48', 'scatterplot-17', 'scatterplot-57', 'scatterplot-12', 'scatterplot-97', 'scatterplot-10', 'scatterplot-92']",scatterplot-97,7.065809999999999
54,6,shadowMarkers,2,2,scatterplot-57;,"['scatterplot-25', 'scatterplot-61', 'scatterplot-48', 'scatterplot-17', 'scatterplot-57', 'scatterplot-12', 'scatterplot-97', 'scatterplot-10', 'scatterplot-92']",scatterplot-97,7.065809999999999
54,6,shadowMarkers,2,3,scatterplot-48;,"['scatterplot-25', 'scatterplot-61', 'scatterplot-48', 'scatterplot-17', 'scatterplot-57', 'scatterplot-12', 'scatterplot-97', 'scatterplot-10', 'scatterplot-92']",scatterplot-97,9.451519999999988
54,6,shadowMarkers,2,4,scatterplot-97;,"['scatterplot-25', 'scatterplot-61', 'scatterplot-48', 'scatterplot-17', 'scatterplot-57', 'scatterplot-12', 'scatterplot-97', 'scatterplot-10', 'scatterplot-92']",scatterplot-97,0
54,6,smallMultiples,0,1,scatterplot-9;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,4.205770000000001
54,6,smallMultiples,0,2,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
54,6,smallMultiples,0,3,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,2.102710000000002
54,6,smallMultiples,0,4,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
54,6,smallMultiples,1,1,scatterplot-24;,"['scatterplot-47', 'scatterplot-88', 'scatterplot-33', 'scatterplot-77', 'scatterplot-94', 'scatterplot-5', 'scatterplot-72', 'scatterplot-17', 'scatterplot-24']",scatterplot-5,9.405990000000003
54,6,smallMultiples,1,2,scatterplot-5;,"['scatterplot-47', 'scatterplot-88', 'scatterplot-33', 'scatterplot-77', 'scatterplot-94', 'scatterplot-5', 'scatterplot-72', 'scatterplot-17', 'scatterplot-24']",scatterplot-5,0
54,6,smallMultiples,2,1,scatterplot-84;,"['scatterplot-29', 'scatterplot-75', 'scatterplot-21', 'scatterplot-12', 'scatterplot-4', 'scatterplot-10', 'scatterplot-82', 'scatterplot-65', 'scatterplot-84']",scatterplot-84,0
56,3,overlays,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
56,3,overlays,0,2,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
56,3,overlays,0,3,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
56,3,overlays,1,1,scatterplot-57;,"['scatterplot-89', 'scatterplot-4', 'scatterplot-79', 'scatterplot-60', 'scatterplot-34', 'scatterplot-44', 'scatterplot-88', 'scatterplot-57', 'scatterplot-75']",scatterplot-34,5.385760000000005
56,3,overlays,1,2,scatterplot-34;,"['scatterplot-89', 'scatterplot-4', 'scatterplot-79', 'scatterplot-60', 'scatterplot-34', 'scatterplot-44', 'scatterplot-88', 'scatterplot-57', 'scatterplot-75']",scatterplot-34,0
56,3,overlays,2,1,scatterplot-55;,"['scatterplot-65', 'scatterplot-94', 'scatterplot-12', 'scatterplot-64', 'scatterplot-41', 'scatterplot-40', 'scatterplot-55', 'scatterplot-56', 'scatterplot-72']",scatterplot-55,0
56,3,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
56,3,shadowMarkers,1,1,scatterplot-99;,"['scatterplot-61', 'scatterplot-82', 'scatterplot-24', 'scatterplot-39', 'scatterplot-69', 'scatterplot-99', 'scatterplot-35', 'scatterplot-12', 'scatterplot-30']",scatterplot-99,0
56,3,shadowMarkers,2,1,scatterplot-97;,"['scatterplot-32', 'scatterplot-17', 'scatterplot-40', 'scatterplot-4', 'scatterplot-21', 'scatterplot-69', 'scatterplot-77', 'scatterplot-57', 'scatterplot-97']",scatterplot-97,0
56,3,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
56,3,smallMultiples,1,1,scatterplot-65;,"['scatterplot-92', 'scatterplot-12', 'scatterplot-6', 'scatterplot-5', 'scatterplot-25', 'scatterplot-19', 'scatterplot-30', 'scatterplot-42', 'scatterplot-65']",scatterplot-5,9.688829999999996
56,3,smallMultiples,1,2,scatterplot-25;,"['scatterplot-92', 'scatterplot-12', 'scatterplot-6', 'scatterplot-5', 'scatterplot-25', 'scatterplot-19', 'scatterplot-30', 'scatterplot-42', 'scatterplot-65']",scatterplot-5,18.490859999999998
56,3,smallMultiples,1,3,scatterplot-5;,"['scatterplot-92', 'scatterplot-12', 'scatterplot-6', 'scatterplot-5', 'scatterplot-25', 'scatterplot-19', 'scatterplot-30', 'scatterplot-42', 'scatterplot-65']",scatterplot-5,0
56,3,smallMultiples,2,1,scatterplot-8;,"['scatterplot-29', 'scatterplot-58', 'scatterplot-47', 'scatterplot-64', 'scatterplot-44', 'scatterplot-21', 'scatterplot-4', 'scatterplot-8', 'scatterplot-56']",scatterplot-8,0
58,1,overlays,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
58,1,overlays,0,2,scatterplot-4;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,34.084599999999995
58,1,overlays,0,3,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,2.102710000000002
58,1,overlays,0,4,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
58,1,overlays,1,1,scatterplot-79;,"['scatterplot-23', 'scatterplot-4', 'scatterplot-90', 'scatterplot-96', 'scatterplot-72', 'scatterplot-12', 'scatterplot-79', 'scatterplot-88', 'scatterplot-19']",scatterplot-96,21.339079999999996
58,1,overlays,1,2,scatterplot-23;,"['scatterplot-23', 'scatterplot-4', 'scatterplot-90', 'scatterplot-96', 'scatterplot-72', 'scatterplot-12', 'scatterplot-79', 'scatterplot-88', 'scatterplot-19']",scatterplot-96,11.059660000000008
58,1,overlays,1,3,scatterplot-19;,"['scatterplot-23', 'scatterplot-4', 'scatterplot-90', 'scatterplot-96', 'scatterplot-72', 'scatterplot-12', 'scatterplot-79', 'scatterplot-88', 'scatterplot-19']",scatterplot-96,15.615010000000012
58,1,overlays,1,4,scatterplot-90;,"['scatterplot-23', 'scatterplot-4', 'scatterplot-90', 'scatterplot-96', 'scatterplot-72', 'scatterplot-12', 'scatterplot-79', 'scatterplot-88', 'scatterplot-19']",scatterplot-96,5.356510000000014
58,1,overlays,1,5,scatterplot-96;,"['scatterplot-23', 'scatterplot-4', 'scatterplot-90', 'scatterplot-96', 'scatterplot-72', 'scatterplot-12', 'scatterplot-79', 'scatterplot-88', 'scatterplot-19']",scatterplot-96,0
58,1,overlays,2,1,scatterplot-20;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,16.059420000000017
58,1,overlays,2,2,scatterplot-24;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,7.5611100000000135
58,1,overlays,2,3,scatterplot-82;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,13.833040000000011
58,1,overlays,2,4,scatterplot-30;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,12.232610000000022
58,1,overlays,2,5,scatterplot-64;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,10.595200000000006
58,1,overlays,2,6,scatterplot-81;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,21.43001000000001
58,1,overlays,2,7,scatterplot-73;,"['scatterplot-25', 'scatterplot-64', 'scatterplot-20', 'scatterplot-82', 'scatterplot-81', 'scatterplot-30', 'scatterplot-24', 'scatterplot-73', 'scatterplot-26']",scatterplot-73,0
58,1,shadowMarkers,0,1,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,2.102710000000002
58,1,shadowMarkers,0,2,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0.05371
58,1,shadowMarkers,0,3,scatterplot-1;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,35.17398
58,1,shadowMarkers,0,4,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.715360000000004
58,1,shadowMarkers,0,5,scatterplot-4;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,34.084599999999995
58,1,shadowMarkers,0,6,scatterplot-6;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,31.1276
58,1,shadowMarkers,0,7,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.502839999999992
58,1,shadowMarkers,0,8,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,2.102710000000002
58,1,shadowMarkers,0,9,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
58,1,shadowMarkers,1,1,scatterplot-58;,"['scatterplot-26', 'scatterplot-27', 'scatterplot-10', 'scatterplot-29', 'scatterplot-58', 'scatterplot-34', 'scatterplot-57', 'scatterplot-35', 'scatterplot-79']",scatterplot-34,34.072100000000006
58,1,shadowMarkers,1,2,scatterplot-26;,"['scatterplot-26', 'scatterplot-27', 'scatterplot-10', 'scatterplot-29', 'scatterplot-58', 'scatterplot-34', 'scatterplot-57', 'scatterplot-35', 'scatterplot-79']",scatterplot-34,30.462559999999996
58,1,shadowMarkers,1,3,scatterplot-27;,"['scatterplot-26', 'scatterplot-27', 'scatterplot-10', 'scatterplot-29', 'scatterplot-58', 'scatterplot-34', 'scatterplot-57', 'scatterplot-35', 'scatterplot-79']",scatterplot-34,6.610780000000005
58,1,shadowMarkers,1,4,scatterplot-10;,"['scatterplot-26', 'scatterplot-27', 'scatterplot-10', 'scatterplot-29', 'scatterplot-58', 'scatterplot-34', 'scatterplot-57', 'scatterplot-35', 'scatterplot-79']",scatterplot-34,10.802420000000012
58,1,shadowMarkers,1,5,scatterplot-29;,"['scatterplot-26', 'scatterplot-27', 'scatterplot-10', 'scatterplot-29', 'scatterplot-58', 'scatterplot-34', 'scatterplot-57', 'scatterplot-35', 'scatterplot-79']",scatterplot-34,8.528170000000017
58,1,shadowMarkers,1,6,scatterplot-34;,"['scatterplot-26', 'scatterplot-27', 'scatterplot-10', 'scatterplot-29', 'scatterplot-58', 'scatterplot-34', 'scatterplot-57', 'scatterplot-35', 'scatterplot-79']",scatterplot-34,0
58,1,shadowMarkers,2,1,scatterplot-97;,"['scatterplot-81', 'scatterplot-23', 'scatterplot-57', 'scatterplot-87', 'scatterplot-89', 'scatterplot-64', 'scatterplot-58', 'scatterplot-22', 'scatterplot-97']",scatterplot-97,0
58,1,smallMultiples,0,1,scatterplot-6;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,31.1276
58,1,smallMultiples,0,2,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
58,1,smallMultiples,0,3,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
58,1,smallMultiples,0,4,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
58,1,smallMultiples,1,1,scatterplot-56;,"['scatterplot-56', 'scatterplot-33', 'scatterplot-41', 'scatterplot-48', 'scatterplot-71', 'scatterplot-17', 'scatterplot-77', 'scatterplot-39', 'scatterplot-40']",scatterplot-71,14.76724999999999
58,1,smallMultiples,1,2,scatterplot-40;,"['scatterplot-56', 'scatterplot-33', 'scatterplot-41', 'scatterplot-48', 'scatterplot-71', 'scatterplot-17', 'scatterplot-77', 'scatterplot-39', 'scatterplot-40']",scatterplot-71,17.11986999999999
58,1,smallMultiples,1,3,scatterplot-71;,"['scatterplot-56', 'scatterplot-33', 'scatterplot-41', 'scatterplot-48', 'scatterplot-71', 'scatterplot-17', 'scatterplot-77', 'scatterplot-39', 'scatterplot-40']",scatterplot-71,0
58,1,smallMultiples,2,1,scatterplot-82;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,11.25309999999999
58,1,smallMultiples,2,2,scatterplot-79;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,20.67928999999998
58,1,smallMultiples,2,3,scatterplot-72;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,28.413510000000002
58,1,smallMultiples,2,4,scatterplot-87;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,7.62473
58,1,smallMultiples,2,5,scatterplot-1;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,30.74915999999999
58,1,smallMultiples,2,6,scatterplot-88;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,5.362809999999996
58,1,smallMultiples,2,7,scatterplot-47;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,10.030000000000001
58,1,smallMultiples,2,8,scatterplot-85;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,14.130889999999994
58,1,smallMultiples,2,9,scatterplot-50;,"['scatterplot-82', 'scatterplot-72', 'scatterplot-79', 'scatterplot-85', 'scatterplot-1', 'scatterplot-47', 'scatterplot-50', 'scatterplot-87', 'scatterplot-88']",scatterplot-50,0
59,6,overlays,0,1,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
59,6,overlays,0,2,scatterplot-4;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,34.084599999999995
59,6,overlays,0,3,scatterplot-9;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,4.205770000000001
59,6,overlays,0,4,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
59,6,overlays,0,5,scatterplot-9;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,4.205770000000001
59,6,overlays,0,6,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
59,6,overlays,0,7,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.502839999999992
59,6,overlays,0,8,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
59,6,overlays,1,1,scatterplot-29;,"['scatterplot-68', 'scatterplot-95', 'scatterplot-29', 'scatterplot-67', 'scatterplot-81', 'scatterplot-79', 'scatterplot-92', 'scatterplot-23', 'scatterplot-1']",scatterplot-67,9.99908
59,6,overlays,1,2,scatterplot-67;,"['scatterplot-68', 'scatterplot-95', 'scatterplot-29', 'scatterplot-67', 'scatterplot-81', 'scatterplot-79', 'scatterplot-92', 'scatterplot-23', 'scatterplot-1']",scatterplot-67,0
59,6,overlays,2,1,scatterplot-56;,"['scatterplot-87', 'scatterplot-19', 'scatterplot-6', 'scatterplot-29', 'scatterplot-56', 'scatterplot-92', 'scatterplot-65', 'scatterplot-99', 'scatterplot-25']",scatterplot-99,14.884979999999985
59,6,overlays,2,2,scatterplot-99;,"['scatterplot-87', 'scatterplot-19', 'scatterplot-6', 'scatterplot-29', 'scatterplot-56', 'scatterplot-92', 'scatterplot-65', 'scatterplot-99', 'scatterplot-25']",scatterplot-99,0
59,6,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
59,6,shadowMarkers,1,1,scatterplot-90;,"['scatterplot-85', 'scatterplot-90', 'scatterplot-28', 'scatterplot-12', 'scatterplot-66', 'scatterplot-81', 'scatterplot-89', 'scatterplot-4', 'scatterplot-82']",scatterplot-66,8.97072
59,6,shadowMarkers,1,2,scatterplot-66;,"['scatterplot-85', 'scatterplot-90', 'scatterplot-28', 'scatterplot-12', 'scatterplot-66', 'scatterplot-81', 'scatterplot-89', 'scatterplot-4', 'scatterplot-82']",scatterplot-66,0
59,6,shadowMarkers,2,1,scatterplot-38;,"['scatterplot-38', 'scatterplot-41', 'scatterplot-28', 'scatterplot-24', 'scatterplot-56', 'scatterplot-95', 'scatterplot-98', 'scatterplot-39', 'scatterplot-12']",scatterplot-98,15.155640000000005
59,6,shadowMarkers,2,2,scatterplot-98;,"['scatterplot-38', 'scatterplot-41', 'scatterplot-28', 'scatterplot-24', 'scatterplot-56', 'scatterplot-95', 'scatterplot-98', 'scatterplot-39', 'scatterplot-12']",scatterplot-98,0
59,6,smallMultiples,0,1,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
59,6,smallMultiples,0,10,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
